Name,Latitude,Longitude,Bot_Depth,Chl_su,PAR_su,SST_su,Chl_au,PAR_au,SST_au,Chl_win,PAR_win,SST_win,Chl_sp,PAR_sp,SST_sp
St1765,18.208334,115.625,-3776,0.093659997,44.16119003,29.78420448,0.138380006,32.56988144,27.4547863,0.201240003,35.5161705,24.53656197,0.09742,48.90483856,28.04861641
St1766,18.208334,115.791664,-3766,0.090190001,44.49829865,29.79137611,0.127540007,33.09104156,27.49064636,0.190809995,35.58726883,24.61258316,0.094719999,48.63516998,27.8657341
St1767,18.208334,116.041664,-3837,0.090879999,44.27746964,29.79783058,0.123029999,32.73641968,27.48347473,0.191880003,35.4454689,24.64126968,0.096129999,49.21934128,27.98120117
St1768,18.208334,116.208336,-3850,0.091820002,44.24662018,29.79065895,0.119269997,33.15842819,27.56308174,0.186460003,35.94839859,24.64772415,0.09928,49.52191925,28.00415039
St1769,18.208334,116.375,-3866,0.088249996,44.03437042,29.83153725,0.113009997,33.02233887,27.60252762,0.198689997,35.73448181,24.69792747,0.096249998,49.21979904,28.01777649
St1770,18.208334,116.625,-3877,0.087439999,44.08872986,29.78563881,0.121739998,32.97542191,27.54802132,0.211150005,36.38975906,24.66493797,0.097269997,48.89751053,28.03068542
St1771,18.208334,116.791664,-3879,0.085100003,44.35509109,29.77057648,0.128439993,33.4931488,27.54586983,0.219160005,36.5357399,24.6993618,0.095600002,49.20452881,28.03857613
St1772,18.208334,117.041664,-3881,0.085380003,44.73400116,29.83584023,0.140029997,34.20996857,27.50212097,0.227980003,36.66899872,24.78470802,0.098279998,49.46844864,28.14686966
St1773,18.208334,117.208336,-3901,0.0911,44.66601181,29.86022568,0.14068,33.86306,27.60252762,0.225669995,36.77891159,24.73378754,0.097180001,49.81599045,28.13324356
St1774,18.208334,117.375,-3913,0.089730002,44.42102051,29.89249802,0.168689996,34.27056122,27.52220154,0.238069996,37.03572083,24.77825165,0.098379999,50.07397079,28.12894058
St1775,18.208334,117.625,-3910,0.097910002,44.85985184,29.88102341,0.172920004,34.36122894,27.69002342,0.253780007,37.46722031,24.83490944,0.097850002,49.58287811,28.24655914
St1776,18.208334,117.791664,-3898,0.099569999,44.34418106,29.86739731,0.182549998,34.76324081,27.63264847,0.27621001,37.69234085,24.86431503,0.099940002,49.50138855,28.20854759
St1777,18.208334,118.041664,-3889,0.101389997,44.00601959,29.74260712,0.193869993,35.02769089,27.58746529,0.311800003,38.32500076,24.99484253,0.097450003,49.88502121,28.34768295
St1778,18.208334,118.208336,-3883,0.0955,44.36077881,29.75336456,0.208539993,35.36608887,27.58889961,0.326499999,38.80598068,25.13325882,0.095090002,50.13872147,28.3448143
St1779,18.208334,118.375,-3909,0.093699999,44.55727005,29.82149696,0.233840004,35.70394897,27.58674812,0.319999993,38.90555954,25.27741241,0.097599998,50.42948914,28.26807404
St1780,18.208334,118.625,-3963,0.084760003,44.11294174,29.86883163,0.234410003,36.21768188,27.71153831,0.316060007,39.49156189,25.38427353,0.127120003,50.46715164,28.54777718
St1781,18.208334,118.791664,-4138,0.08574,44.16202927,29.94628716,0.245089993,36.59759903,27.73233795,0.31558001,39.64480972,25.46316338,0.114610001,50.4907608,28.4889679
St1782,18.208334,119.041664,-4255,0.080849998,44.24129868,29.98788452,0.224710003,37.12385178,27.88724899,0.283050001,39.92174911,25.60373306,0.103249997,50.41133118,28.53271675
St1783,18.208334,119.208336,-4133,0.08348,44.33612823,30.025177,0.219889998,37.51121902,27.9532299,0.270830005,40.19358063,25.75577545,0.10689,50.73810959,28.56068611
St1784,18.208334,119.375,-3509,0.082120001,44.24895096,30.05888557,0.209509999,37.52519989,27.96183586,0.249919996,40.45716858,25.91499138,0.108690001,50.93241119,28.6661129
St1785,18.208334,119.625,-2960,0.082390003,44.17288971,30.06534004,0.17374,38.09373093,28.14973831,0.225749999,40.84669876,26.15094376,0.101719998,50.78620148,28.81313515
St1786,18.208334,119.791664,-3126,0.084260002,44.49483871,30.12056351,0.161750004,38.35002136,28.39645004,0.182060003,41.11162949,26.46291924,0.09392,50.9338913,28.93218803
St1787,18.208334,120.041664,-3042,0.086659998,45.20354843,30.21881676,0.138329998,38.84064865,28.65320206,0.147850007,41.42660141,26.96136284,0.092030004,51.2846489,29.10503006
St1788,18.208334,120.208336,-1962,0.088770002,45.50905991,30.24033356,0.142609999,38.89184952,28.81743813,0.158519998,41.78491974,27.18584251,0.092030004,51.42694855,29.18176842
St1789,18.208334,120.375,-198,0.164130002,45.18463898,30.3271122,0.204809994,39.02125168,28.92573357,0.194370002,41.96261978,27.31063271,0.104560003,51.5866394,29.21834373
St1790,18.208334,120.625,762,,,,,,,,,,,,
St1791,18.208334,120.791664,1402,,,,,,,,,,,,
St1792,18.208334,121.041664,762,,,,,,,,,,,,
St1793,18.375,110.041664,-1,0.546090007,44.58518982,29.28289223,1.284160018,34.66011047,26.64293289,0.619629979,34.53284073,23.31734657,0.332349986,47.26755142,27.31923866
St1794,18.375,110.208336,-34,0.268610001,44.88602066,29.54179573,0.63805002,34.06621933,26.66444969,0.464659989,34.57752991,23.45576286,0.240209997,47.70235825,27.3378849
St1795,18.375,110.375,-81,0.212569997,44.82910156,29.74547577,1.033310056,32.05228043,26.98001099,0.318639994,32.63814926,23.63075638,0.188580006,47.67430115,27.36155319
St1796,18.375,110.625,-99,0.164959997,45.55672836,29.82221413,0.35492,30.9758606,27.08758736,0.22304,31.10205078,23.87029648,0.128619999,47.44134903,27.39525986
St1797,18.375,110.791664,-152,0.144360006,44.81470108,29.77559662,0.175919995,31.01432991,27.11340714,0.243220001,30.71648026,23.95133781,0.10605,47.47982025,27.49423218
St1798,18.375,111.041664,-150,0.12872,44.90431976,29.75479889,0.155860007,31.48953056,27.0459919,0.207080007,31.39542961,24.07254219,0.102300003,47.73569107,27.47988892
St1799,18.375,111.208336,-240,0.12511,44.56243134,29.73830414,0.140540004,31.3330307,27.010849,0.222069994,31.8522892,24.05819893,0.09928,47.45454025,27.50642395
St1800,18.375,111.375,-986,0.118940003,44.50954056,29.72037506,0.131789997,31.81447983,27.11914444,0.205500007,32.18347931,24.11844254,0.102760002,47.53926849,27.47415161
St1801,18.375,111.625,-1370,0.113990001,44.78821945,29.65224075,0.130610004,31.60578918,27.23748016,0.203690007,33.02600098,24.124897,0.094269998,47.09178162,27.58674812
St1802,18.375,111.791664,-1292,0.113640003,45.38750076,29.68738365,0.133029997,31.87877083,27.0926075,0.202900007,33.33908844,24.09190559,0.099129997,47.5857811,27.57885933
St1803,18.375,112.041664,-1389,0.103150003,45.26895142,29.64650345,0.131339997,32.04100037,27.06750679,0.191860005,33.73577118,24.11055374,0.102689996,48.06256104,27.57957649
St1804,18.375,112.208336,-1486,0.102920003,45.48937988,29.68164635,0.128810003,31.92721939,27.12416458,0.183320001,33.6382103,24.09118843,0.101499997,48.22008133,27.60611343
St1805,18.375,112.375,-1590,0.104359999,45.58628082,29.71391869,0.1259,31.45848083,27.12631607,0.185929999,33.60702133,24.1055336,0.096600004,47.70426941,27.66205406
St1806,18.375,112.625,-1690,0.100790001,44.73831177,29.67160606,0.119889997,31.86595917,27.15715599,0.198229998,33.65074158,24.13493729,0.094180003,47.73125076,27.58889961
St1807,18.375,112.791664,-1792,0.099430002,44.48976135,29.62498856,0.116250001,31.97731018,27.1822567,0.199939996,33.61206055,24.10338211,0.094570003,47.34989929,27.63551712
St1808,18.375,113.041664,-1798,0.09866,45.08322906,29.63502884,0.140279993,31.95916939,27.17508507,0.18107,33.71149826,24.13350296,0.093680002,47.96588898,27.61902237
St1809,18.375,113.208336,-1807,0.0977,45.1980896,29.57406807,0.136340007,32.15443039,27.13133621,0.190070003,34.39786148,24.15430069,0.096809998,48.1754303,27.6943264
St1810,18.375,113.375,-1994,0.095849998,45.59790039,29.64291763,0.139950007,31.99765015,27.19659996,0.212290004,34.44688034,24.20378685,0.093740001,48.96432114,27.7976017
St1811,18.375,113.625,-2092,0.098049998,45.18790054,29.635746,0.133159995,32.10076904,27.19014549,0.205819994,34.5080986,24.26331329,0.095339999,48.4758606,27.77967072
St1812,18.375,113.791664,-2213,0.095030002,44.89738083,29.66586876,0.132440001,32.26898956,27.24680328,0.220489994,34.46279144,24.21956635,0.093199998,47.99316025,27.75313568
St1813,18.375,114.041664,-2711,0.095959999,45.03197098,29.64722061,0.135649994,32.14255905,27.14496231,0.213479996,33.94538879,24.25112152,0.08929,48.14538956,27.71225548
St1814,18.375,114.208336,-3193,0.091580003,45.17105865,29.70531273,0.138019994,31.91567039,27.16791344,0.21446,33.88977814,24.28913307,0.089960001,47.92861176,27.71942711
St1815,18.375,114.375,-3597,0.099919997,44.68133163,29.74977875,0.140320003,31.87038994,27.22385406,0.207780004,34.13145065,24.28052521,0.08856,48.38803101,27.81839943
St1816,18.375,114.625,-3619,0.102739997,44.29587936,29.79137611,0.140799999,31.8913002,27.41175652,0.184060007,34.47486115,24.38164902,0.087030001,48.08366013,27.79831886
St1817,18.375,114.791664,-3716,0.096879996,44.08646011,29.73471832,0.130740002,32.07297134,27.44402885,0.204799995,34.75585938,24.35726547,0.091169998,48.37950134,27.82413673
St1818,18.375,115.041664,-3697,0.096409999,44.64873886,29.69312096,0.126019999,32.06612015,27.42466545,0.183329999,34.79380035,24.43185234,0.093379997,48.6026001,27.77465057
St1819,18.375,115.208336,-3736,0.094559997,44.72325897,29.72324371,0.119510002,32.1720314,27.40530014,0.188370004,34.83802032,24.43758965,0.090010002,48.84098053,27.73377228
St1820,18.375,115.375,-3763,0.090750001,44.87741089,29.69527245,0.121359996,31.94564056,27.46554375,0.199369997,35.08264923,24.47416687,0.09894,48.95269012,27.7760849
St1821,18.375,115.625,-3757,0.092100002,44.55854034,29.78133392,0.14147,32.2353096,27.45406914,0.195419997,35.33034134,24.48492432,0.103859998,49.04344177,27.86931992
St1822,18.375,115.791664,-3771,0.089979999,44.58850861,29.77057648,0.133379996,32.60340881,27.4705658,0.199619994,35.45455933,24.49711609,0.10543,48.98973846,27.84134865
St1823,18.375,116.041664,-3777,0.089469999,44.26821899,29.74045563,0.129549995,32.30693054,27.413908,0.194659993,35.16807175,24.51074219,0.103160001,48.76499176,27.8169651
St1824,18.375,116.208336,-3794,0.090340003,44.56818008,29.79209328,0.130820006,32.63764954,27.42538261,0.197589993,35.58052826,24.51074219,0.104460001,48.91836929,27.89083481
St1825,18.375,116.375,-3807,0.090149999,44.6167984,29.77631378,0.126029998,32.43468857,27.56093025,0.210510001,35.41482925,24.57959175,0.097280003,48.94155884,27.94390678
St1826,18.375,116.625,-3783,0.090269998,43.87083817,29.75910187,0.127599999,32.37104034,27.44689751,0.215489998,35.68666077,24.57815742,0.098420002,48.88626862,28.0507679
St1827,18.375,116.791664,-3840,0.087779999,44.56914902,29.8014164,0.130439997,32.57435989,27.55304146,0.23601,36.00149918,24.60899734,0.098310001,49.23311996,27.99411011
St1828,18.375,117.041664,-3851,0.089489996,45.03316879,29.85377121,0.141829997,33.18468094,27.50857544,0.231069997,36.48765945,24.65704727,0.1021,49.18743896,28.02351379
St1829,18.375,117.208336,-3849,0.089929998,45.1769104,29.85090256,0.15388,33.5261116,27.52148438,0.246350005,36.31774139,24.65704727,0.098540001,49.5328598,28.13324356
St1830,18.375,117.375,-3853,0.090460002,45.3702507,29.91186333,0.178090006,33.6059494,27.44976616,0.257530004,36.70965958,24.67426109,0.102650002,49.94123077,28.08662605
St1831,18.375,117.625,-3863,0.097510003,44.9574585,29.86596298,0.184310004,33.9887619,27.59822464,0.275169998,36.82696152,24.70940208,0.103759997,49.60647964,28.14902115
St1832,18.375,117.791664,-3865,0.094219998,44.62554169,29.83727455,0.188620001,34.10374832,27.57312202,0.291350007,37.11375046,24.8026371,0.101159997,49.62133026,28.18272972
St1833,18.375,118.041664,-3863,0.09375,44.49298859,29.78061676,0.183699995,34.72113037,27.62260818,0.320459992,37.86783981,24.88941574,0.098540001,50.35956955,28.28170013
St1834,18.375,118.208336,-3859,0.093259998,44.41479111,29.7175045,0.211209998,35.18772125,27.49423218,0.34296,38.04624939,25.0149231,0.098619998,50.41539001,28.33835793
St1835,18.375,118.375,-3869,0.091470003,44.22076035,29.83225441,0.207599998,35.3742218,27.54802132,0.347279996,38.20846176,25.11819839,0.104800001,50.07865906,28.22432709
St1836,18.375,118.625,-3899,0.084150001,44.46453857,29.86094284,0.243349999,35.81887054,27.56164742,0.319090009,38.68717957,25.29247475,0.116920002,50.11077118,28.2687912
St1837,18.375,118.791664,-4013,0.083870001,44.04685974,29.89321518,0.239879996,36.10432053,27.64053726,0.335390002,39.0941391,25.35558701,0.112099998,50.48781967,28.32114601
St1838,18.375,119.041664,-4230,0.080569997,44.42078018,29.92835808,0.222800002,36.25854111,27.79329872,0.318749994,39.07252884,25.47822571,0.115489997,50.3653717,28.3856926
St1839,18.375,119.208336,-4304,0.081629999,44.42042923,29.94126701,0.241640002,36.84677124,27.83489418,0.294220001,39.33052063,25.60947037,0.112559997,50.45185852,28.43302727
St1840,18.375,119.375,-4182,0.081979997,44.21670151,30.0603199,0.219750002,36.98600006,27.82915688,0.270500004,39.77716064,25.76796722,0.114320002,50.7701416,28.56212044
St1841,18.375,119.625,-3232,0.084190004,44.34418869,30.10406876,0.211539999,37.01937866,28.09881973,0.267859995,40.21783066,26.02471924,0.111510001,50.6880188,28.74858856
St1842,18.375,119.791664,-2192,0.081069998,44.22769928,30.11984634,0.169210002,37.47285843,28.26592255,0.1928,40.44709015,26.29725075,0.109180003,50.81005096,28.82819557
St1843,18.375,120.041664,-3004,0.084469996,44.94684982,30.20734215,0.160710007,37.84508133,28.52339172,0.162870005,40.73114014,26.70461082,0.095569998,51.32205963,28.95800591
St1844,18.375,120.208336,-2990,0.088660002,45.31946945,30.25754547,0.14937,38.22616959,28.66396141,0.165680006,41.16083908,26.99578857,0.091119997,51.34033966,29.10000992
St1845,18.375,120.375,-1000,0.137740001,45.21685028,30.28766823,0.185029998,38.26472855,28.77297211,0.205730006,41.53199005,27.15141678,0.105020002,51.34191132,29.14877701
St1846,18.375,120.625,244,,,,,,,,,,,,
St1847,18.375,120.791664,1059,,,,,,,,,,,,
St1848,18.375,121.041664,609,,,,,,,,,,,,
St1849,18.625,110.041664,106,,,,,,,,,,,,
St1850,18.625,110.208336,-1,0.544860005,43.82434845,29.22336578,1.276520014,30.7199707,27.12488174,1.188189983,31.37331009,23.37543869,,45.71223068,26.81362343
St1851,18.625,110.375,-40,0.645640016,44.77323151,29.21690941,1.975909948,31.37915039,26.95849419,1.772609949,31.97225952,23.22052765,0.352589995,46.9189682,27.02304077
St1852,18.625,110.625,-97,0.197870001,45.50030136,29.60490799,1.030490041,30.67521095,27.01228333,0.311540008,30.10898972,23.48803711,0.212990001,47.1154213,26.99076843
St1853,18.625,110.791664,-122,0.155880004,44.97819901,29.7469101,0.31020999,30.52561951,27.15500259,0.270220011,29.72590065,23.70104027,0.140919998,47.10187149,27.22887421
St1854,18.625,111.041664,-150,0.124080002,44.74571991,29.76340485,0.162609994,30.98238945,26.95992851,0.213579997,30.22053909,23.80288124,0.107069999,47.10039902,27.32927895
St1855,18.625,111.208336,-137,0.116590001,44.31299973,29.75623322,0.141939998,30.88165092,26.95921135,0.205809996,30.76491928,23.90759087,0.098700002,47.28572845,27.36155319
St1856,18.625,111.375,-244,0.108659998,44.9715004,29.71607018,0.137189999,31.02680969,27.00439453,0.22281,31.37797928,23.88177109,0.102820002,46.95079041,27.34075356
St1857,18.625,111.625,-614,0.11208,44.8756485,29.68810081,0.126939997,31.3763504,26.9972229,0.215189993,31.97820091,23.89611435,0.104829997,46.9635582,27.41319084
St1858,18.625,111.791664,-424,0.104050003,44.86611176,29.67949486,0.154469997,31.39974976,26.90685654,0.202999994,32.37887955,23.91547966,0.103940003,46.9873085,27.40458298
St1859,18.625,112.041664,-647,0.10108,45.6332016,29.62785721,0.139640003,31.84461975,26.97068787,0.208529994,32.8163681,23.94631767,0.10244,47.34389114,27.42538261
St1860,18.625,112.208336,-706,0.104769997,45.18220901,29.61566544,0.14034,31.67651939,26.98646545,0.205119997,32.87786102,23.96496391,0.107749999,47.69683075,27.45263481
St1861,18.625,112.375,-869,0.102880001,45.43825912,29.62929153,0.126699999,31.37048912,27.08830452,0.209240004,32.75374985,23.97142029,0.106069997,47.73535919,27.39095688
St1862,18.625,112.625,-1004,0.108539999,45.08660126,29.65941429,0.138019994,30.95486069,27.18871117,0.188109994,33.22097015,23.98791504,0.098779999,47.50009918,27.56451607
St1863,18.625,112.791664,-1203,0.103629999,45.02886963,29.57693672,0.136690006,31.24176979,27.24823761,0.190520003,33.31076813,24.02664185,0.096759997,47.67316818,27.50498962
St1864,18.625,113.041664,-1393,0.101360001,45.44417953,29.57478523,0.139019996,31.68308067,27.18655968,0.211970001,33.23458862,24.04170418,0.096859999,47.75281143,27.53009033
St1865,18.625,113.208336,-1401,0.095559999,45.32397842,29.61207962,0.139109999,31.89477921,27.11627579,0.221489996,33.33845139,23.98361206,0.094360001,48.17580032,27.60037613
St1866,18.625,113.375,-1405,0.096759997,45.40250015,29.59845352,0.127389997,31.67106056,27.1958828,0.218610004,33.48040009,24.01803589,0.096689999,48.14056015,27.66779137
St1867,18.625,113.625,-1210,0.094410002,45.41176987,29.59271431,0.133190006,31.55418968,27.20448875,0.217099994,33.74037933,24.03955269,0.098310001,47.60417175,27.61758804
St1868,18.625,113.791664,-1709,0.099239998,45.10517883,29.6027565,0.13865,31.66803932,27.187994,0.220589995,33.64888,24.07325935,0.098480001,47.37755966,27.66779137
St1869,18.625,114.041664,-2105,0.09364,44.8846817,29.66802025,0.141589999,31.59828949,27.18655968,0.233040005,33.55638123,24.12131119,0.095559999,47.60953903,27.68141747
St1870,18.625,114.208336,-2741,0.096510001,45.07759857,29.69168663,0.143460006,31.72046089,27.14854813,0.226349995,33.5073204,24.17581749,0.093999997,47.81468964,27.75743866
St1871,18.625,114.375,-3476,0.099780001,44.80686951,29.74404144,0.137419999,31.35289955,27.22959137,0.230220005,33.59431839,24.2009182,0.093139999,47.69009018,27.76532745
St1872,18.625,114.625,-3591,0.099969998,44.20946884,29.69742393,0.141629994,31.30842972,27.28409767,0.223120004,33.40415955,24.17725182,0.091030002,48.00358963,27.73448944
St1873,18.625,114.791664,-3677,0.10024,44.31988907,29.68164635,0.133399993,31.59165001,27.32999611,0.221660003,33.80144882,24.23964691,0.099100001,47.98917007,27.61185074
St1874,18.625,115.041664,-3657,0.096790001,44.68677139,29.73686981,0.132229999,31.50942993,27.35294724,0.213100001,34.07862091,24.28052521,0.101779997,47.99850082,27.59607315
St1875,18.625,115.208336,-3678,0.093900003,45.29938889,29.68523216,0.119659998,31.51326942,27.45765495,0.212170005,34.26190948,24.29271889,0.104359999,48.49728012,27.68643761
St1876,18.625,115.375,-3663,0.090470001,45.29063034,29.6708889,0.143419996,31.54538918,27.46124077,0.197249994,34.33181,24.3178196,0.102640003,48.69860077,27.71153831
St1877,18.625,115.625,-3595,0.093309999,44.7342186,29.73543549,0.148069993,31.72380066,27.36083603,0.212650001,34.40317154,24.38380051,0.106729999,49.32590103,27.74381256
St1878,18.625,115.791664,-3607,0.088129997,44.56505966,29.76699066,0.146239996,32.05247116,27.40386581,0.205270007,34.08728027,24.39312363,0.117959999,48.66156006,27.65846825
St1879,18.625,116.041664,-3643,0.08952,45.22209167,29.73256683,0.135089993,31.98748016,27.44259453,0.201729998,34.75683975,24.40459824,0.122359999,48.56200027,27.64986038
St1880,18.625,116.208336,-3683,0.091580003,45.02486038,29.69168663,0.128380001,31.57175064,27.45263481,0.219730005,34.91555023,24.41033745,0.123219997,48.80656815,27.72014618
St1881,18.625,116.375,-3627,0.090439998,44.84210968,29.74260712,0.13436,31.92082977,27.43183708,0.230780005,35.01422882,24.43041801,0.111000001,49.10535812,27.78254128
St1882,18.625,116.625,-3785,0.093960002,44.57659149,29.79854774,0.152040005,31.85391045,27.39023972,0.228379995,35.22663116,24.42611504,0.105590001,49.53853989,27.81481361
St1883,18.625,116.791664,-3832,0.091030002,44.477211,29.80285072,0.154060006,31.87953949,27.47917175,0.24278,35.43883896,24.45695305,0.103210002,49.5123291,27.73807526
St1884,18.625,117.041664,-3842,0.09234,45.30213165,29.7935276,0.156069994,32.61653137,27.52005005,0.258340001,35.74385834,24.53512764,0.1039,49.01543045,27.9747467
St1885,18.625,117.208336,-3842,0.094599999,45.56124115,29.86022568,0.166789994,33.02830124,27.43900871,0.275599986,35.65985107,24.53727913,0.102329999,49.09231186,27.96183586
St1886,18.625,117.375,-3835,0.094580002,45.45872116,29.88030624,0.163770005,33.02111816,27.31350136,0.265309989,35.97521973,24.60469437,0.099270001,49.58255005,28.00917053
St1887,18.625,117.625,-3834,0.094690003,45.36948013,29.89751816,0.193220004,33.42084122,27.50140381,0.27008,36.10763168,24.67354393,0.101190001,49.19985962,28.00630188
St1888,18.625,117.791664,-3834,0.098520003,45.09672165,29.86094284,0.203559995,33.60840988,27.50283813,0.288069993,36.66384125,24.7129879,0.106169999,49.63269043,28.02709961
St1889,18.625,118.041664,-3835,0.0898,44.86251831,29.76842499,0.171829998,34.02912903,27.56953621,0.305920005,36.54138947,24.7832737,0.103500001,50.0308609,28.16480064
St1890,18.625,118.208336,-3830,0.087920003,44.66500092,29.8150425,0.204610005,34.26652908,27.50714111,0.30884999,37.06441116,24.85212326,0.100900002,50.13151932,28.21069908
St1891,18.625,118.375,-3826,0.086369999,44.69800949,29.80428505,0.204190001,34.3997612,27.46769524,0.311320007,36.94055176,25.02926636,0.10751,50.34608078,28.29461098
St1892,18.625,118.625,-3850,0.081040002,44.47393036,29.83153725,0.227080002,34.9394989,27.60754776,0.319079995,37.50613022,25.12465286,0.102420002,50.07551956,28.38927841
St1893,18.625,118.791664,-3950,0.087949999,44.42593002,29.91186333,0.225700006,35.35688019,27.61113358,0.329589993,37.72182846,25.18704796,0.101199999,49.84056091,28.30321693
St1894,18.625,119.041664,-4044,0.082989998,44.17496109,29.94700432,0.240840003,35.54360962,27.71512413,0.339240015,37.87297058,25.37279892,0.107490003,49.89957047,28.26448822
St1895,18.625,119.208336,-4286,0.08202,44.40605164,30.01011658,0.224820003,35.68029022,27.71655846,0.323119998,38.3197403,25.53201294,0.114909999,50.094841,28.33979225
St1896,18.625,119.375,-4245,0.079580002,44.08927917,30.06318855,0.241349995,35.90967178,27.7567215,0.34077999,38.82590866,25.62453079,0.117789999,50.03279114,28.4459362
St1897,18.625,119.625,-4114,0.085320003,44.5718689,30.04884529,0.242950007,35.76385117,27.86358261,0.348320007,39.1926918,25.83323097,0.112999998,50.22713852,28.59941483
St1898,18.625,119.791664,-2798,0.085770003,44.12517929,30.06749153,0.226030007,35.98543167,28.0098877,0.287990004,39.23680115,26.04336739,0.12105,50.29589081,28.65894127
St1899,18.625,120.041664,-2685,0.084679998,44.69102859,30.0875721,0.196009994,36.41870117,28.25946808,0.283659995,39.51652908,26.39837265,0.111450002,50.72346878,28.83967018
St1900,18.625,120.208336,-2758,0.096280001,44.71031952,30.09689713,0.192330003,36.76231003,28.4753418,0.198990002,39.47629929,26.68237877,0.095640004,51.15143967,28.94939995
St1901,18.625,120.375,-2272,0.129730001,45.30598831,30.122715,0.204449996,36.49485016,28.50187683,0.217739999,39.52191925,26.84230995,0.10351,51.22909927,29.01681519
St1902,18.625,120.625,-168,0.245739996,44.59917831,30.01441956,0.394789994,35.36970901,28.16982079,0.45401001,38.76472855,26.39048386,0.219620004,50.75357056,28.64101028
St1903,18.625,120.791664,-42,0.217500001,43.87878036,29.85090256,0.494340003,33.76259995,27.88151169,0.658969998,37.43531036,26.07348824,0.215749994,49.48122025,28.50115967
St1904,18.625,121.041664,305,0.25553,42.6775589,29.86381149,0.511929989,29.69057083,28.16623497,0.577470005,31.67486,26.0469532,0.214330003,46.01813126,28.53701973
St1905,18.791666,110.041664,228,,,,,,,,,,,,
St1906,18.791666,110.208336,106,,,,,,,,,,,,
St1907,18.791666,110.375,30,,,,,,,,,,,,
St1908,18.791666,110.625,-67,0.368629992,44.74483109,29.31014442,1.180060029,30.41150093,27.04097176,0.456889987,29.47590065,23.10290909,0.316720009,46.6685791,26.4636364
St1909,18.791666,110.791664,-99,0.180749997,45.40594864,29.60921097,0.290789992,30.42214012,27.06678963,0.320840001,29.20260048,23.42564201,0.185149997,46.39852142,26.81720924
St1910,18.791666,111.041664,-106,0.13301,44.99271011,29.76770782,0.212070003,30.39221954,26.96208,0.256220013,29.69388962,23.58413887,0.122780003,46.69823074,27.1004982
St1911,18.791666,111.208336,-140,0.113969997,44.72874069,29.72898102,0.14553,30.71402931,26.98789978,0.227599993,30.24898911,23.72614288,0.107110001,47.16416168,27.22600555
St1912,18.791666,111.375,-207,0.116339996,45.16165924,29.71033287,0.13955,30.75682068,26.93267632,0.241799995,30.81109047,23.76702118,0.1087,46.88484955,27.27262115
St1913,18.791666,111.625,-185,0.103419997,44.58972931,29.67304039,0.132300004,30.99633026,26.93339348,0.215529993,31.48694992,23.79212379,0.114419997,47.05691147,27.29342079
St1914,18.791666,111.791664,-191,0.110849999,44.64033127,29.6708889,0.145669997,31.46829033,26.83585548,0.206569999,32.14176178,23.82941628,0.110349998,46.78380966,27.35294724
St1915,18.791666,112.041664,-253,0.102810003,45.50146103,29.6221199,0.14576,31.19655037,26.94988823,0.216199994,32.43719864,23.86957932,0.110870004,47.01795959,27.29270363
St1916,18.791666,112.208336,-274,0.104000002,45.36582184,29.64865494,0.146830007,31.71380043,26.93052483,0.209279999,32.35189819,23.89037704,0.109860003,47.70492172,27.30561256
St1917,18.791666,112.375,-304,0.102629997,45.36634064,29.64148331,0.145129994,31.59486961,27.00296021,0.206540003,32.32373047,23.87388229,0.113020003,47.35783005,27.35007858
St1918,18.791666,112.625,-405,0.105520003,45.64601898,29.6300087,0.138870001,31.13105965,27.04814339,0.189040005,32.36674118,23.90974236,0.100199997,47.64670944,27.40888786
St1919,18.791666,112.791664,-604,0.10565,45.19982147,29.52386475,0.168290004,30.90967941,27.11914444,0.204549998,32.45700836,23.93699455,0.103069998,47.4067688,27.35509872
St1920,18.791666,113.041664,-796,0.101149999,45.21718979,29.59917068,0.143759996,31.47442055,27.16432762,0.221689999,32.68243027,23.95133781,0.099200003,47.55162048,27.37087631
St1921,18.791666,113.208336,-807,0.098130003,45.00878906,29.62283707,0.146799996,31.44318008,27.21022606,0.226040006,32.81381989,23.94488335,0.095729999,47.77756882,27.38163376
St1922,18.791666,113.375,-1003,0.092309996,45.27521133,29.64076614,0.14373,31.39900017,27.22026825,0.210390002,33.03229141,23.94488335,0.096170001,47.75529861,27.47128296
St1923,18.791666,113.625,-1113,0.09601,45.20523071,29.60705948,0.141770005,31.08012962,27.14281082,0.228330001,32.93228149,23.96854973,0.098140001,47.35852814,27.57957649
St1924,18.791666,113.791664,-1197,0.092589997,45.34980011,29.60419083,0.150480002,31.2449894,27.24608612,0.224020004,32.9057312,24.06250191,0.099030003,46.94844055,27.64627457
St1925,18.791666,114.041664,-1402,0.095720001,45.28377914,29.70889854,0.166199997,31.50074959,27.13277054,0.238590002,32.9588089,24.04026985,0.100380003,47.22560883,27.59607315
St1926,18.791666,114.208336,-1705,0.095940001,45.12680054,29.69455528,0.14655,31.36467934,27.14567947,0.227840006,32.81420135,24.15143204,0.09849,47.471241,27.65416336
St1927,18.791666,114.375,-2365,0.097989999,44.73246002,29.69742393,0.139259994,31.14705086,27.17293358,0.225600004,33.08863068,24.1327858,0.095200002,47.16664886,27.7079525
St1928,18.791666,114.625,-2955,0.099349998,44.4556694,29.75910187,0.147210002,30.96569061,27.18727684,0.239340007,32.99065018,24.11413956,0.096620001,47.54766083,27.77751923
